ULTIMATE_PARENT_NUM_JS,LOCATION_NUMBER,COMPANY_NAME,ADDRESS,CITY,STATE_ABBR,ZIP,ZIP4,STATE_CODE,COUNTY_CODE,CARRIER_ROUTE,CBSA_CODE,CBSA_DESC,CBSA_LEVEL,CSA_CODE,MSA_CODE,ADDRESS_TYPE_IND,PRIMARY_MAIL_SCORE,PRIMARY_MAIL_CONF,LATITUDE,LONGITUDE,SECONDARY_ADDRESS,SECONDARY_CITY,SECONDARY_STATE,SECONDARY_ZIP,SECONDARY_ZIP4,SECONDARY_CRRT,SECONDARY_MAIL_SCORE,SECONDARY_MAIL_CONF,PHONE,CONTACT_LAST_NAME,CONTACT_FIRST_NAME,CONTACT_PROF_TITLE,CONTACT_TITLE_CODE,PRIMARY_SIC,PRIMARY_SIC_DESC,SECONDARY_SIC_1,SECONDARY_SIC_DESC,NAICS_CODE,NAICS_DESC,EMPLOYEE_SIZE,EMP_DERIVATION_FLAG,NUMBER_EMPLOYEES,SALES_VOLUME,EST_SALES_VOLUME,EST_TOTAL_SALES_VOL,HEADQUARTERS_CODE,PUBLIC_CO_INDICATOR,FORTUNE_RANK,PRIMARY_URL,YEAR_ESTABLISHED_CCYY,MATCH TYPE,MATCH SCORE,YEAR_APPEARANCE,NEW_ADD_DATE,LAST_MOD_DATE_CCYY,ACTION_CODE,KEY CODES,KEY CODES_2,CORPORATION_DATE,FILING_TYPE,DB_FILE_CODE,SUBSIDIARY_NUMBER,ULTIMATE_PARENT_NUM,BLANK_FIELD,Client_Master Record ID,Client_Source,Client_Source ID,Client_Cluster_ID,Client_Name,Client_Address,Client_City,Client_State,Client_Zip,Client_Country
968990945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968158998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967390121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967328584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967310798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967270141,967270141,MARATHON PETROLEUM CORP,539 S MAIN ST,FINDLAY,OH,45840,3229,39,63,C003,22300,"FINDLAY, OH",1,248,,S,1C,1,41.036456,-83.650281,,,,,,,,,4194222121,HEMINGER,GARY R,,C,291101,OIL REFINERS (MFRS),131101,CONDOMINIUMS,32411006,PETROLEUM REFINERIES,I,A,1800,,,100254000,1,1,25,MARATHONPETROLEUM.COM,1887,B,100,2006,201502,201502,L,,,,,U,,967270141,,A0243622,CSDA,1-1418772,241457,MARATHON ASHLAND PETROLEUM LLC,539 S MAIN ST,FINDLAY,OH,45840-3229,USA
967270141,967270141,MARATHON PETROLEUM CORP,539 S MAIN ST,FINDLAY,OH,45840,3229,39,63,C003,22300,"FINDLAY, OH",1,248,,S,1C,1,41.036456,-83.650281,,,,,,,,,4194222121,HEMINGER,GARY R,,C,291101,OIL REFINERS (MFRS),131101,CONDOMINIUMS,32411006,PETROLEUM REFINERIES,I,A,1800,,,100254000,1,1,25,MARATHONPETROLEUM.COM,1887,B,100,2006,201502,201502,L,,,,,U,,967270141,,A0205680,CSDA,1-27819467,203960,MARATHON PETROLEUM COMPANY LLC,539 S MAIN ST,FINDLAY,OH,45840-3229,USA
964152342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963936422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963887278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963887195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963832944,963832944,CURVES INTERNATIONAL INC,100 RITCHIE RD,WACO,TX,76712,8599,48,309,R027,47380,"WACO, TX",2,0,,F,1C,1,31.488319,-97.239121,,,,,,,,,2543999285,HEAVIN,GARY,,C,799101,HEALTH CLUBS STUDIOS & GYMNASIUMS,596104,MARKETING PROGRAMS & SERVICES,71394011,FITNESS & RECREATIONAL SPORTS CENTERS,F,A,150,,,16000,1,,,CURVES.COM,1992,B,100,1997,201107,201502,,,,,,U,,963832944,,A0224866,CSDA,1-199365820,222928,CURVES INTERNATIONAL INC,100 RITCHIE RD,WACO,TX,76712-8544,USA
963516919,963516919,PACIFIC FINANCIAL CORP,PO BOX 1826,ABERDEEN,WA,98520,302,53,27,B020,10140,"ABERDEEN, WA",1,0,,S,1C,1,46.961929,-123.802619,1101 S BOONE ST,ABERDEEN,WA,98520,6736,C011,1C,1,3605338870,LONG,DENNIS A,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,D,A,25,,,705039,1,1,,BANKOFTHEPACIFIC.COM,1978,B,100,1997,199710,201502,A,,,,,U,,963516919,,A0255202,CSDA,1-1170203369,252872,PACIFIC FINANCIAL CORP,1101 S BOONEST,ABERDEEN,WA,98520,USA
963516844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963153754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963031372,963031372,HANJIN SHIPPING CO,80 E STATE RT 4 # 490,PARAMUS,NJ,7652,2655,34,3,C011,35620,"NW YRK, NY-NJ-PA",2,408,,F,2C,2,40.918826,-74.064948,,,,,,,,,2012914500,,,,,444902,SHIPPING AGENTS,,,48321105,INLAND WATER FREIGHT TRANSPORTATION,E,A,60,,,,1,,,HANJIN.COM,,B,97,2007,201502,201502,,,,,,U,,963031372,,A0080771,CSDA,1-8182342,80429,HANJIN SHIPPING,80 RTE 4,PARAMUS,NJ,76522647,USA
962862678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961684693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961683158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961683141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961683125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961683083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961621679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961609278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961579935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960346146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959792300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959790924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959790791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959564642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959564501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959564436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959220369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959220310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959219999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958950610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958941668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957735491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957734353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957734304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957734148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957734106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952432409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951367788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950791772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950563510,950563510,SILGAN HOLDINGS INC,4 LANDMARK SQ # 400,STAMFORD,CT,6901,2596,9,1,C004,14860,"BRIDGEPORT, CT",2,408,,H,1C,1,41.055034,-73.537592,,,,,,,,,2039757110,ALLOTT,ANTHONY J,,C,341101,CAN-MANUFACTURERS,349903,METAL GOODS-MANUFACTURERS,33243101,METAL CAN MANUFACTURING,C,A,16,,,3700000,1,1,632,SILGANHOLDINGS.COM,1987,D,83,1994,199406,201502,V,,,,,U,,950563510,,A0276902,SFDC,001i000001CamWTAAZ,270878,Silgan Plastics Corporation,4 Landmark Sq,STAMFORD,CT,06901-2502,USA
949006076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949005607,949005607,METROPOLITAN BANK GROUP INC,1110 W 35TH ST,CHICAGO,IL,60609,1442,17,31,C007,16980,"CHICAGO-NPVL, IL",2,176,,H,2D,2,41.830678,-87.653631,,,,,,,,,7738437800,FASSEAS,PETER A,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,C,C,10,,,2947367,1,,,METROBANKGROUP.COM,1999,B,91,1997,199706,201502,V,,,,,U,,949005607,,A0269297,SFDC,001i000000slS3LAAU,265274,MetroBank Group,1110 W 35Th St,CHICAGO,IL,60609-1442,USA
946923810,946923810,IBERIABANK CORP,PO BOX 52747,LAFAYETTE,LA,70505,2749,22,55,B088,29180,"LAFAYETTE, LA",2,318,,H,1C,1,30.226085,-92.018894,200 W CONGRESS ST,LAFAYETTE,LA,70501,6873,C004,2D,2,3375214003,BYRD,DARYL G,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,F,A,100,,,13365550,1,1,,IBERIABANK.COM,1994,D,79,1993,201502,201502,A,,,,,U,,946923810,,A0111345,CSDA,1-4N5N-558,110596,SAFEWAY INS CO OF LOUISIANA,200 W CONGRESS ST,LAFAYETTE,LA,70501-6870,USA
946923810,946923810,IBERIABANK CORP,PO BOX 52747,LAFAYETTE,LA,70505,2749,22,55,B088,29180,"LAFAYETTE, LA",2,318,,H,1C,1,30.226085,-92.018894,200 W CONGRESS ST,LAFAYETTE,LA,70501,6873,C004,2D,2,3375214003,BYRD,DARYL G,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,F,A,100,,,13365550,1,1,,IBERIABANK.COM,1994,B,100,1993,201502,201502,A,,,,,U,,946923810,,A0056474,CSDA,A0000016457,56302,LBA SAVINGS BANK,200 W CONGRESS ST,LAFAYETTE,LA,70501-6873,USA
946923448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946923117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946533965,946533965,FLAGSTAR BANCORP INC,5151 CORPORATE DR,TROY,MI,48098,2639,26,125,C097,19820,"DETROIT-WRN, MI",2,220,,S,1C,1,42.593176,-83.173772,,,,,,,,,2483122000,DI NELLO,ALESSANDRO,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,I,A,3000,,,9407301,1,1,,FLAGSTAR.COM,1993,B,100,1999,201411,201502,L,,,,,U,,946533965,,A0310199,SFDC,001i000001CbEC3AAN,296580,Flagstar Bancorp Inc.,5151 Corporate Dr,TROY,MI,48098-2639,USA
946527009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946526902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946526894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946526233,946526233,SEVIER COUNTY BANCSHARES INC,PO BOX 5288,SEVIERVILLE,TN,37864,5288,47,155,B013,42940,"SEVIERVILLE, TN",1,314,,S,1C,1,35.868678,-83.564223,111 E MAIN ST,SEVIERVILLE,TN,37862,3513,C003,4D,4,8654536101,CONVERSE,MATTHEW,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,B,A,9,,,335178,1,,,SEVIERCOUNTYBANK.COM,1909,B,100,1997,199704,201502,A,,,,,U,,946526233,,A0036930,CSDA,A0000042300,36852,SEVIER COUNTY BANK,111 E MAIN ST,SEVIERVILLE,TN,37862-3513,USA
946526142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946526019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946525912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946525904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946525839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946525821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946525771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945396984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944995083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944995059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944994961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944994003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944993989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944993807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944993724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944993070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944992965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944992882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944992734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944992577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944716851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944165141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944164805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943873364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943872085,943872085,FIRST NEBRASKA BANCS INC,PO BOX 157,SIDNEY,NE,69162,157,31,33,B003,0,,0,0,,S,1C,1,41.144963,-102.973732,809 ILLINOIS ST,SIDNEY,NE,69162,1641,C001,4D,4,3082547110,BATT,BRUCE,,C,671201,HOLDING COMPANIES (BANK),614101,INSURANCE,55111101,OFFICES OF BANK HOLDING COMPANIES,C,A,12,,,396850,1,,,PWCBANK.COM,1968,B,100,1997,199704,201412,V,,,,,U,,943872085,,A0262017,CSDA,1-1069133322,259523,FIRST NEBRASKA BANCS INC,809 ILLINOIS ST,SIDNEY,NE,69162-1641,USA
940525298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940525090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940524903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940522378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940498306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940498272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940498124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940497878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940497860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938482130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938481983,938481983,FAUQUIER BANKSHARES INC,PO BOX 561,WARRENTON,VA,20188,561,51,61,B005,47900,"WSH, DC-VA-MD-WV",2,548,,S,1C,1,38.713934,-77.796333,10 COURTHOUSE SQ,WARRENTON,VA,20186,2800,C012,1C,1,5403472700,FERRELL,RANDY K,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,D,A,40,,,615774,1,1,,FAUQUIERBANK.COM,1984,B,100,1984,201410,201410,A,,,,,U,,938481983,,A0279772,SFDC,001i000001Cauv0AAB,273145,Fauquier Bankshares Inc.,10 Courthouse Sq,WARRENTON,VA,20186-2800,USA
938476397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938476116,938476116,BRIDGE BANCORP INC,PO BOX 3005,BRIDGEHAMPTON,NY,11932,3005,36,103,B001,35620,"NW YRK, NY-NJ-PA",2,408,,S,1C,1,40.9162,-72.3073,2200 MONTAUK HWY,BRIDGEHAMPTON,NY,11932,4001,R777,4D,4,6315371000,O'CONNOR,KEVIN M,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,E,A,50,,,1896746,1,1,,BRIDGENB.COM,1988,B,100,1997,199702,201502,A,,,,,U,,938476116,,A0193607,CSDA,1-2PTA-605,192001,BRIDGE BANCORP INC,2200 MONTAUK HWY,BRIDGEHAMPTON,NY,11932-4001,USA
938476025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938475845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938475639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938475589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938462397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938461993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938461886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938461860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938461795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937918712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937644326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937137149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936966803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936966753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936836964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935822247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935821918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935821801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935821256,935821256,COMMUNITY BANK-SOUTH FL INC,PO BOX 900400,HOMESTEAD,FL,33090,400,12,86,B007,33100,"MIAMI-FT LDR, FL",2,370,,S,1C,1,25.49929,-80.444968,28801 SW 157TH AVE,HOMESTEAD,FL,33033,2437,C006,1C,1,3052452211,EPLING,ROBERT L,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,E,A,70,,,540267,1,1,,COMMUNITYBANKFL.COM,1973,D,78,1997,199702,201502,A,,,,,U,,935821256,,A0083706,CSDA,1-776232798,83348,ULTIMATE OUTFITTERS,28801 SW 157TH AVE,HOMESTEAD,FL,33033-2437,USA
935820696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935820605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935820472,935820472,BERCO INC,PO BOX 1280,SALINA,KS,67402,1280,20,169,B012,41460,"SALINA, KS",1,0,,S,1C,1,38.803999,-97.594268,2130 S OHIO ST,SALINA,KS,67401,6852,C022,4D,4,7858275522,BERKLEY,MIKE,,C,671201,HOLDING COMPANIES (BANK),614101,FINANCIAL PLANNING CONSULTANTS,55111101,OFFICES OF BANK HOLDING COMPANIES,A,A,1,,,,1,,,BSBKS.COM,1967,B,100,1996,199707,201501,A,,,,,U,,935820472,,A0178539,CSDA,1-32LX-136,177092,BERCO INC,2130 S OHIO ST,SALINA,KS,67401-6852,USA
935820142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935819094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
